xmin,xmax,text,file
1.5492933289007091,1.6980920047993018,l,KS-S03-LN_aleke_200_1.wav
1.6189640277777777,1.7831495370370367,l,KS-S03-LN_aleke_201_2.wav
1.2391114969135801,1.3347698600066267,l,KS-S03-LN_aleke_76_1.wav
1.4617890759930914,1.606245829380139,l,KS-S03-LN_aleke_77_2.wav
1.2652932556497174,1.4208946759259258,l,KS-S03-LN_aleme_151_1.wav
1.7300042183195592,1.8349461245519711,l,KS-S03-LN_aleme_152_2.wav
1.8835718042071197,2.0113848536036034,l,KS-S03-LN_aleme_218_1.wav
1.8171052472337481,1.939353973765432,l,KS-S03-LN_aleme_23_1.wav
1.7509318055555554,1.859565204031465,l,KS-S03-LN_aleme_24_2.wav
1.8568553442028986,1.9362080479452053,l,KS-S03-LN_aleme-n_219_2.wav
1.788818014705882,1.983263440860215,lh,KS-S03-LN_alhekere_101_1.wav
1.6368993844696968,1.7649436233108107,lh,KS-S03-LN_alhekere_102_2.wav
1.8876830243979719,2.00420190701559,lh,KS-S03-LN_alhekere_19_1.wav
1.8104581925675673,1.947962521477663,lh,KS-S03-LN_alhekere_20_2.wav
1.5777347756410256,1.7143379629629627,lh,KS-S03-LN_alhekere_202_1.wav
1.4328673007246375,1.573179911387632,lh,KS-S03-LN_alhekere_203_2.wav
1.7257261029411761,1.8433776631607335,ly,KS-S03-LN_Alyeke_210_1.wav
1.1868738690476188,1.3206302561162078,ly,KS-S03-LN_Alyeke_211_2.wav
1.3206302561162078,1.3955980362838913,ly,KS-S03-LN_Alyeke_211_2.wav
1.6756322387005649,1.7645715969079938,ly,KS-S03-LN_Alyeke_43_1.wav
1.800953009259259,1.8979519290123454,ly,KS-S03-LN_Alyeke_44_2.wav
1.8979519290123454,1.9942098577235772,ly,KS-S03-LN_Alyeke_44_2.wav
1.4268965669014082,1.523180871212121,ly,KS-S03-LN_alyepe_125_2.wav
1.523180871212121,1.6104672619047617,ly,KS-S03-LN_alyepe_125_2.wav
1.6829747807017543,1.8085499824929971,ly,KS-S03-LN_alyepe_196_1.wav
1.584898159385113,1.6985595908408406,ly,KS-S03-LN_alyepe_197_2.wav
1.7911982909181634,1.9018784576514196,ly,KS-S03-LN_alyepe_31_1.wav
1.5354492278554777,1.6556790636882128,ly,KS-S03-LN_alyepe_32_2.wav
1.7964563327814567,1.9366029554263564,n,KS-S03-LN_aname_11_1.wav
1.8321105429292928,1.9753946817420434,n,KS-S03-LN_aname_12_1.wav
1.305477759009009,1.4387012998575497,n,KS-S03-LN_aname_139_2.wav
2.1338033297720798,2.2713190823108382,n,KS-S03-LN_aname_140_3.wav
1.3208357499999999,1.4979005482456138,n,KS-S03-LN_aname_157_1.wav
2.102271550269905,2.276805230034722,n,KS-S03-LN_aname_158_2.wav
1.5017881944444442,1.5940926388888887,n,KS-S03-LN_anenganenye_216_1.wav
2.7456482954545454,2.8293223510558065,n,KS-S03-LN_anenganenye_79_2.wav
2.160610416666666,2.249663134057971,n,KS-S03-LN_anenganenye_94_2.wav
2.1499423449612403,2.233144864341085,n,KS-S03-LN_anenganenye-n_78_1.wav
1.386829356060606,1.5259330280634102,nh,KS-S03-LN_anhamernarte_174_1.wav
1.258310963114754,1.4016552083333331,nh,KS-S03-LN_anhamernarte_175_2.wav
1.5693730292792791,1.7017400938735174,nh,KS-S03-LN_anhamernarte_61_1.wav
1.5992383928571428,1.7343992486338797,nh,KS-S03-LN_anhamernarte_62_2.wav
1.7462462205014746,1.8886083433977454,nh,KS-S03-LN_anhamernarte_63_3.wav
1.5402994492337163,1.6839157904984423,nh,KS-S03-LN_anhamernarte_95_1.wav
2.0656292109929075,2.2278682208994707,nh,KS-S03-LN_anhamernarte_96_2.wav
1.4303244989451473,1.6278486283287419,nh,KS-S03-LN_anhaperte_109_3.wav
1.4581984508547008,1.6575955043859647,nh,KS-S03-LN_anhaperte_111_5.wav
1.4447140019379843,1.687368119266055,nh,KS-S03-LN_anhaperte_166_1.wav
1.8078369341563785,1.985012937898089,nh,KS-S03-LN_anhaperte-n_105_1.wav
1.4644249824929971,1.7178447293447292,nh,KS-S03-LN_anhaperte-t_74_1.wav
2.157993856837607,2.3179841249999997,nh,KS-S03-LN_anhaperte-t_75_2.wav
1.5702530531609193,1.6646543080884835,ny,KS-S03-LN_anyamernarte_134_1.wav
1.785490062260536,1.8917660921926909,ny,KS-S03-LN_anyamernarte_135_2.wav
1.403227388211382,1.5559274691358023,ny,KS-S03-LN_anyamernarte_169_1.wav
1.2092779605263158,1.3201027243589742,ny,KS-S03-LN_anyamernarte_170_2.wav
1.9405683262711864,2.104993213383838,ny,KS-S03-LN_anyamernarte-t_3_1.wav
1.8915830518018018,2.0241858031674207,ny,KS-S03-LN_anyamernarte-t_4_2.wav
1.2296655794051627,1.3723146619496855,ny,KS-S03-LN_anyaperte_126_1.wav
1.6516151580459768,1.800063083333333,ny,KS-S03-LN_anyaperte_127_2.wav
1.5494759778911564,1.6475015624999998,ny,KS-S03-LN_anyaperte_167_1.wav
1.0220761612021856,1.1783784722222221,ny,KS-S03-LN_anyaperte_168_2.wav
1.7135956439393938,1.8490697804659495,ny,KS-S03-LN_anyaperte_35_1.wav
1.7685470290927021,1.9157759654471542,ny,KS-S03-LN_anyaperte_36_2.wav
1.5375161506116206,1.6120262896825395,rl,KS-S03-LN_arlemenye_120_1.wav
1.735658577746741,1.8513822194719471,rl,KS-S03-LN_arlemenye_121_2.wav
1.3851845619658119,1.4457011217948716,rl,KS-S03-LN_arlemenye_222_1.wav
1.5305065277777776,1.6135086936090224,rl,KS-S03-LN_arlemenye_223_2.wav
1.8918079166666664,1.9627161281179137,rl,KS-S03-LN_arlemenye_41_1.wav
1.6939018837325348,1.7490081635802468,rl,KS-S03-LN_arlemenye_42_2.wav
1.6365600293803417,1.7037069683908046,rl,KS-S03-LN_arlepe_129_1.wav
1.647259588852097,1.7452641704204204,rl,KS-S03-LN_arlepe_163_1.wav
1.8583730053191487,1.949169996803069,rl,KS-S03-LN_arlepe_164_2.wav
1.6046560889175256,1.6889245998896245,rl,KS-S03-LN_arlepe_25_1.wav
1.9023416854354351,1.9887021683673467,rl,KS-S03-LN_arlepe_26_2.wav
1.8513125655136267,1.9721180899339932,rn,KS-S03-LN_arnenge_155_1.wav
2.2473437499999998,2.3606096931939975,rn,KS-S03-LN_arnenge_156_2.wav
1.6756580703883495,1.7602721537558683,rn,KS-S03-LN_arnenge_27_1.wav
1.8823544138418076,2.007692297717842,rn,KS-S03-LN_arnenge_28_2.wav
1.3549246134020616,1.5022581576305218,rn,KS-S03-LN_arnenge_82_1.wav
1.8904677083333332,2.025490313573883,rn,KS-S03-LN_arnenge_83_2.wav
1.9367879166666666,2.0601752976190473,rt,KS-S03-LN_artenganenye_100_2.wav
1.7410958333333333,1.854337019230769,rt,KS-S03-LN_artenganenye_213_2.wav
1.9405263480392154,2.053349984015345,rt,KS-S03-LN_artenganenye_7_1.wav
1.966025,2.105912932389937,rt,KS-S03-LN_artenganenye_8_2.wav
1.823336993243243,1.9415488327423165,rt,KS-S03-LN_artenganenye_99_1.wav
1.450896286231884,1.5797984457671956,rt,KS-S03-LN_artepe_161_1.wav
1.6343300304878046,1.7649610690235689,rt,KS-S03-LN_artepe_162_2.wav
1.4254593253968253,1.599202625570776,rt,KS-S03-LN_artepe_39_1.wav
1.9138718055555555,2.040911220389171,rt,KS-S03-LN_artepe_40_2.wav
1.548777644230769,1.6957763157894734,rt,KS-S03-LN_artepe_97_1.wav
1.9952579656862743,2.113844646057348,rt,KS-S03-LN_artepe_98_2.wav
1.4562543402777777,1.6622058189655171,t,KS-S03-LN_atake_116_1.wav
1.8198081018518517,2.0359456018518514,t,KS-S03-LN_atake_117_2.wav
1.4873118310397553,1.6289477486559139,t,KS-S03-LN_atake_192_1.wav
1.6764679487179486,1.82844068877551,t,KS-S03-LN_atake_193_2.wav
1.904375,2.117376845238095,t,KS-S03-LN_atake_5_1.wav
1.9074762286324785,2.0926487145390067,t,KS-S03-LN_atake_6_2.wav
1.6950692401960783,1.9143889377934271,t,KS-S03-LN_ateke_136_1.wav
2.397543545081967,2.5896680627147766,t,KS-S03-LN_ateke_137_2.wav
1.9088820075757573,2.1478186728395063,t,KS-S03-LN_ateke_15_1.wav
1.8182440232240435,2.0295740004816953,t,KS-S03-LN_ateke_16_2.wav
1.610603869047619,1.8346958333333332,t,KS-S03-LN_ateke_214_1.wav
1.980919599514563,2.175127794715447,t,KS-S03-LN_ateke_215_2.wav
2.2204262152777776,2.392035694444444,t,KS-S03-LN_atenganenye_1_1.wav
1.4064776785714286,1.5412337612233444,t,KS-S03-LN_atenganenye_147_1.wav
1.926416385135135,2.0623988970588236,t,KS-S03-LN_atenganenye_148_2.wav
1.663048716329966,1.8483889788428323,t,KS-S03-LN_atenganenye_176_1.wav
1.547210867117117,1.6747243697816312,t,KS-S03-LN_atenganenye_177_2.wav
1.908748922413793,2.114094353864734,t,KS-S03-LN_atenganenye-t_1_2.wav
1.411378086419753,1.5609133645124715,th,KS-S03-LN_athenganenye_132_1.wav
1.9556836192810456,2.1092227138643067,th,KS-S03-LN_athenganenye_133_2.wav
1.4710937499999999,1.6150371926229508,th,KS-S03-LN_athenganenye_171_1.wav
1.420428406084656,1.549974602059925,th,KS-S03-LN_athenganenye_172_2.wav
1.711255514705882,1.9138012602179835,th,KS-S03-LN_athenganenye_21_1.wav
1.7303118055555553,1.8765182291666664,th,KS-S03-LN_athenganenye_22_2.wav
1.7993080357142854,2.0024583333333332,th,KS-S03-LN_athenge_181_2.wav
1.633748319892473,1.8273882594217024,th,KS-S03-LN_athenge_45_1.wav
1.7292685688405796,2.2210962327288426,th,KS-S03-LN_athenge_46_2.wav
1.6052498713991767,1.811365547839506,th,KS-S03-LN_athenge_91_1.wav
1.6409317129629628,1.8464360185185185,th,KS-S03-LN_athenge_92_2.wav
1.7165885976702508,1.9193070347533632,th,KS-S03-LN_athepe_194_1.wav
1.9141354166666664,2.0563626893939393,th,KS-S03-LN_athepe_195_2.wav
1.7982867445054944,1.96188760359116,th,KS-S03-LN_athepe_59_1.wav
1.974890476190476,2.145932386363636,th,KS-S03-LN_athepe_87_1.wav
1.8274773284313723,2.0345134999999996,ty,KS-S03-LN_atyemeye_17_1.wav
1.6416639660493826,1.8834816255364806,ty,KS-S03-LN_atyemeye_18_2.wav
1.43608125,1.6302947547281323,ty,KS-S03-LN_atyemeye_186_1.wav
1.4350765931372547,1.6391146637709135,ty,KS-S03-LN_atyemeye_187_2.wav
1.8611314273049644,2.016849855006105,ty,KS-S03-LN_atyemeye_89_1.wav
2.9971901041666666,3.1915008547008545,ty,KS-S03-LN_atyemeye-n_90_2.wav
1.6019054638364778,1.8587916422716626,ty,KS-S03-LN_atyepe_153_1.wav
1.5416006944444443,1.7014623697916664,ty,KS-S03-LN_atyepe_154_2.wav
1.4348100694444443,1.646456736111111,ty,KS-S03-LN_atyepe_173_1.wav
1.544675067204301,1.8064426755765197,ty,KS-S03-LN_atyepe_37_1.wav
1.8318046239837398,2.411110635964912,ty,KS-S03-LN_atyepe_38_2.wav
1.6574924376177023,1.8578621073429369,l,KS-S05-RD_aleke_110_1.wav
2.0448963068181816,2.209552710124164,l,KS-S05-RD_aleke_111_2.wav
1.9551010416666665,2.0863609545765027,l,KS-S05-RD_aleke_218_1.wav
1.8631698464912279,2.047447116239772,l,KS-S05-RD_aleke_76_1.wav
1.8124655135212886,1.991034949908925,l,KS-S05-RD_aleke_77_2.wav
1.8649895050125311,2.0931289434523808,l,KS-S05-RD_aleme_154_1.wav
1.8879198529411765,2.092041550925926,l,KS-S05-RD_aleme_155_2.wav
1.7819397800429182,1.9837266621129324,l,KS-S05-RD_aleme_156_3.wav
1.9000019707207205,2.1254838362068966,l,KS-S05-RD_aleme_237_1.wav
1.7003236053719006,1.8920231761822375,l,KS-S05-RD_aleme_238_2.wav
1.7452887499999998,1.9293892525337835,l,KS-S05-RD_aleme_25_1.wav
1.7939096541394333,1.9403435739436619,l,KS-S05-RD_aleme_26_2.wav
2.0749270833333333,2.261575184811828,lh,KS-S05-RD_alhekere_104_1.wav
1.7674561170212766,1.9258493683187559,lh,KS-S05-RD_alhekere_105_2.wav
1.8222231359649121,2.0003895057811616,lh,KS-S05-RD_alhekere_21_1.wav
1.6898525785960379,1.8361272480779791,lh,KS-S05-RD_alhekere_219_1.wav
1.8027708333333332,1.9747233926892336,lh,KS-S05-RD_alhekere_22_2.wav
2.0426231328616353,2.176754994695898,lh,KS-S05-RD_alhekere_220_2.wav
2.0187353380503144,2.210893438057041,ly,KS-S05-RD_Alyeke_144_1.wav
2.229054166666667,2.3864936961869616,ly,KS-S05-RD_Alyeke_145_2.wav
1.8403232230392157,1.9993777188155135,ly,KS-S05-RD_Alyeke_227_1.wav
1.9315697720125784,2.079070336217365,ly,KS-S05-RD_Alyeke_228_2.wav
1.7775969419275122,1.9403099888392854,ly,KS-S05-RD_Alyeke_45_1.wav
2.0904250833333333,2.2673323825219742,ly,KS-S05-RD_Alyeke_46_2.wav
1.8813686483739835,2.0758699169530357,ly,KS-S05-RD_alyepe_125_1.wav
1.8748245988612835,2.034812047101449,ly,KS-S05-RD_alyepe_126_2.wav
2.1428074712643674,2.2716171540274206,ly,KS-S05-RD_alyepe_213_1.wav
1.724226412835249,1.8672242008499629,ly,KS-S05-RD_alyepe_214_2.wav
1.65199317002442,1.798727936351706,ly,KS-S05-RD_alyepe_31_1.wav
1.8764198717948717,2.0183200247875352,ly,KS-S05-RD_alyepe_32_2.wav
2.0083299773361225,2.152329697712418,n,KS-S05-RD_aname_13_1.wav
1.8828663868159201,2.046897937192118,n,KS-S05-RD_aname_14_2.wav
1.9528747023809523,2.1222249503968253,n,KS-S05-RD_aname_140_1.wav
1.951670486111111,2.1171491325622775,n,KS-S05-RD_aname_141_2.wav
1.658790322580645,1.8325939417177912,n,KS-S05-RD_aname_161_1.wav
1.6821806607744105,1.8788408598265895,n,KS-S05-RD_aname_162_2.wav
1.8967137075371547,2.014355488056013,n,KS-S05-RD_anenganenye_235_1.wav
1.9641173695542045,2.065606726190476,n,KS-S05-RD_anenganenye_236_2.wav
1.8038918776371307,1.9292458162568304,n,KS-S05-RD_anenganenye_78_1.wav
2.185361928104575,2.303543055555555,n,KS-S05-RD_anenganenye_79_2.wav
1.6505779356060604,1.7651050281954885,n,KS-S05-RD_anenganenye_95_1.wav
1.9802994424882627,2.100020274049217,n,KS-S05-RD_anenganenye_96_2.wav
1.7477458786231883,1.910340389784946,nh,KS-S05-RD_anhamernarte_181_1.wav
1.6409801706827307,1.7925224780701754,nh,KS-S05-RD_anhamernarte_182_2.wav
1.5878330487249541,1.7431027942004504,nh,KS-S05-RD_anhamernarte_61_1.wav
2.0690379016311864,2.205564006279701,nh,KS-S05-RD_anhamernarte_63_2.wav
1.7546687973484847,1.8820205662393161,nh,KS-S05-RD_anhamernarte_64_3.wav
1.599239486882716,1.8063075181159418,nh,KS-S05-RD_anhamernarte_97_1.wav
2.1228123724489794,2.354550606153219,nh,KS-S05-RD_anhamernarte_98_2.wav
1.8401522197420634,1.996147387713437,nh,KS-S05-RD_anhaperte_108_1.wav
2.039401401515151,2.2169469821899734,nh,KS-S05-RD_anhaperte_109_2.wav
1.7357255842151673,1.873228831994645,nh,KS-S05-RD_anhaperte_169_1.wav
1.8918942307692306,2.026837040960452,nh,KS-S05-RD_anhaperte_170_2.wav
1.6549876179245282,1.825999943078324,nh,KS-S05-RD_anhaperte_75_1.wav
1.8461758928571426,2.0998175903451997,ny,KS-S05-RD_anyamernarte_136_1.wav
1.8355920269423558,1.9714034032091095,ny,KS-S05-RD_anyamernarte_137_2.wav
1.6400169350715745,1.7831380762411344,ny,KS-S05-RD_anyamernarte_173_1.wav
1.5590603505291005,1.7196169117647058,ny,KS-S05-RD_anyamernarte_174_2.wav
2.6938577898550724,2.8688091464862295,ny,KS-S05-RD_anyamernarte_5_1.wav
1.8619230695718654,1.9727066532258062,ny,KS-S05-RD_anyamernarte_6_2.wav
1.8260162712464587,2.332092803030303,ny,KS-S05-RD_anyaperte_128_1.wav
1.4761105797746144,1.6097074692780335,ny,KS-S05-RD_anyaperte_129_2.wav
1.7747467447916665,1.9243312841530051,ny,KS-S05-RD_anyaperte_171_1.wav
1.7715297785006194,1.875719704861111,ny,KS-S05-RD_anyaperte_172_2.wav
1.3940624179790024,1.5404414556962023,ny,KS-S05-RD_anyaperte_35_1.wav
1.5281407076719575,1.6728093885281385,ny,KS-S05-RD_anyaperte_37_2.wav
1.6253120265151513,1.7640112463126842,ny,KS-S05-RD_anyaperte_38_3.wav
1.9606155825339728,2.0909651630434785,rl,KS-S05-RD_arlemenye_119_1.wav
1.7982520597928435,1.9210197754650806,rl,KS-S05-RD_arlemenye_120_2.wav
2.388883742559524,2.5683910108024692,rl,KS-S05-RD_arlemenye_241_1.wav
1.9290019778481011,2.0582498546511627,rl,KS-S05-RD_arlemenye_242_2.wav
1.6822178479381442,1.7859606807511736,rl,KS-S05-RD_arlemenye_43_1.wav
1.8181024794600937,1.9549543907702522,rl,KS-S05-RD_arlemenye_44_2.wav
1.7532665480066756,1.9111556735836626,rl,KS-S05-RD_arlepe_130_1.wav
2.0127649286987523,2.173610869565217,rl,KS-S05-RD_arlepe_131_2.wav
1.8911761968085106,2.0630851070691434,rl,KS-S05-RD_arlepe_167_1.wav
1.843294338235294,2.0010739622057,rl,KS-S05-RD_arlepe_168_2.wav
2.2447556818181815,2.4061044389978212,rl,KS-S05-RD_arlepe_245_1.wav
2.6011820312499996,2.7359918405319665,rl,KS-S05-RD_arlepe_250_2.wav
2.2557127976190476,2.408292004243827,rl,KS-S05-RD_arlepe_252_3.wav
1.9064159226190476,2.0644295594262294,rl,KS-S05-RD_arlepe_27_1.wav
2.0676675413486003,2.2139646364118897,rl,KS-S05-RD_arlepe_28_2.wav
2.5266871279761904,2.665142656619385,rl,KS-S05-RD_arlepe-c_248_1.wav
1.7515837227414328,1.9278716695011338,rn,KS-S05-RD_arnenge_159_1.wav
1.8187337101063827,2.0054676005747125,rn,KS-S05-RD_arnenge_160_2.wav
1.5434551121151272,1.6851501225490195,rn,KS-S05-RD_arnenge_29_1.wav
1.6882460028662998,1.829754566912972,rn,KS-S05-RD_arnenge_30_2.wav
1.8184053908934705,1.977702252538071,rn,KS-S05-RD_arnenge_82_1.wav
1.9117881944444441,2.071251795977011,rn,KS-S05-RD_arnenge_83_2.wav
2.03940836352657,2.2305575598464316,rt,KS-S05-RD_artenganenye_10_2.wav
3.475400815217391,3.6418627859477124,rt,KS-S05-RD_artenganenye_102_1.wav
2.2191562499999997,2.358925494734931,rt,KS-S05-RD_artenganenye_103_2.wav
1.9584378360215051,2.1404616539301307,rt,KS-S05-RD_artenganenye_9_1.wav
1.9004386160714284,2.0805038588508205,rt,KS-S05-RD_artepe_100_2.wav
1.626388221153846,1.7690202692539108,rt,KS-S05-RD_artepe_165_1.wav
2.058919981060606,2.213129644373673,rt,KS-S05-RD_artepe_166_2.wav
1.5742218892694062,1.7542536132812498,rt,KS-S05-RD_artepe_41_1.wav
1.9317580758426964,2.0955441416449085,rt,KS-S05-RD_artepe_42_2.wav
1.6138329221491226,1.7810195983676975,rt,KS-S05-RD_artepe_99_1.wav
1.623494171626984,1.7959852927154842,t,KS-S05-RD_atake_115_1.wav
1.8337444128787876,2.0069344362745096,t,KS-S05-RD_atake_116_2.wav
2.43826469017094,2.598307543922127,t,KS-S05-RD_atake_209_3.wav
1.942465701219512,2.1225649326347305,t,KS-S05-RD_atake_7_1.wav
2.110402797619048,2.296089087995338,t,KS-S05-RD_atake_8_2.wav
1.7684240252293575,2.005276876477541,t,KS-S05-RD_atake-c_203_1.wav
1.813895673076923,2.017179170927062,t,KS-S05-RD_atake-c_204_2.wav
1.5942559668284788,1.811203720238095,t,KS-S05-RD_atake-c_207_1.wav
1.6945364367219915,1.887413171824104,t,KS-S05-RD_atake-c_208_2.wav
1.9445723940746982,2.049407376126126,t,KS-S05-RD_atake-t_210_4.wav
2.022751736111111,2.263255991887905,t,KS-S05-RD_ateke_138_1.wav
1.929078472222222,2.1865815503003,t,KS-S05-RD_ateke_139_2.wav
1.9350613970588233,2.17776184566787,t,KS-S05-RD_ateke_17_1.wav
1.9447130310457514,2.280613415683382,t,KS-S05-RD_ateke_18_2.wav
2.7044100877192983,2.888052780683403,t,KS-S05-RD_ateke_233_1.wav
1.9964782196969695,2.1669113906926403,t,KS-S05-RD_ateke_234_2.wav
2.1899224537037036,2.38017983490566,t,KS-S05-RD_atenganenye_1_1.wav
1.9977191780821915,2.255000155472637,t,KS-S05-RD_atenganenye_149_1.wav
2.1077575320512816,2.2919116713135064,t,KS-S05-RD_atenganenye_150_2.wav
2.6970356012658225,2.8941979834401703,t,KS-S05-RD_atenganenye_151_3.wav
2.186552083333333,2.3794770092398885,t,KS-S05-RD_atenganenye_175_1.wav
2.0364698369565217,2.238573656937394,t,KS-S05-RD_atenganenye_177_2.wav
1.965329382183908,2.1321019412878788,t,KS-S05-RD_atenganenye_178_3.wav
2.0278295670466884,2.3169507094247557,t,KS-S05-RD_atenganenye_3_2.wav
2.181660053596127,2.385316630747126,t,KS-S05-RD_atenganenye_4_3.wav
2.0087166132478633,2.222508394012945,th,KS-S05-RD_athenganenye_23_1.wav
2.160477546296296,2.3509128787878786,th,KS-S05-RD_athenganenye_24_2.wav
2.022282927852349,2.228978783050047,th,KS-S05-RD_athenganenye-t_134_1.wav
1.8458562499999998,2.0723948302469135,th,KS-S05-RD_athenganenye-t_135_2.wav
1.9196324869791666,2.544758248873874,th,KS-S05-RD_athenge_188_1.wav
2.0238475378787877,2.219479345749761,th,KS-S05-RD_athenge_189_2.wav
1.8865518867924527,2.15692349137931,th,KS-S05-RD_athenge_47_1.wav
1.7894513601928375,2.0391699322089947,th,KS-S05-RD_athenge_48_2.wav
1.7290077570921984,1.9903784380131362,th,KS-S05-RD_athenge_93_1.wav
1.6957340059055117,1.9534385442135287,th,KS-S05-RD_athenge_94_2.wav
2.8779441287878784,3.051046695635694,th,KS-S05-RD_athepe_211_1.wav
1.8817008463541665,2.070364377062706,th,KS-S05-RD_athepe_212_2.wav
1.8309747886473429,2.041425034153005,th,KS-S05-RD_athepe_246_1.wav
3.3245149898373985,3.516655381944444,th,KS-S05-RD_athepe_247_2.wav
1.7653359562350117,2.0141389386341926,th,KS-S05-RD_athepe_58_1.wav
1.974921262254902,2.2208403460665656,th,KS-S05-RD_athepe_59_2.wav
1.8606145833333332,2.1157170205406555,th,KS-S05-RD_athepe_88_1.wav
2.2234777162447257,2.4594679358237546,th,KS-S05-RD_athepe_89_2.wav
1.6852417599502485,1.9193552168483197,ty,KS-S05-RD_atyemeye_19_1.wav
1.8333034131205672,2.039760087471783,ty,KS-S05-RD_atyemeye_194_1.wav
1.7224819078947367,1.9564322916666665,ty,KS-S05-RD_atyemeye_195_2.wav
1.9373545360520095,2.1368641927083334,ty,KS-S05-RD_atyemeye_20_2.wav
2.160674242424242,2.3873136304909557,ty,KS-S05-RD_atyemeye_90_1.wav
1.9985633012820512,2.242290343581989,ty,KS-S05-RD_atyemeye_91_2.wav
1.926496376811594,2.184355959784411,ty,KS-S05-RD_atyepe_157_1.wav
2.184355959784411,2.2490378556910566,ty,KS-S05-RD_atyepe_157_1.wav
2.061467214912281,2.2865142807491003,ty,KS-S05-RD_atyepe_158_2.wav
1.6664963037634406,2.017031001984127,ty,KS-S05-RD_atyepe_179_1.wav
2.164077546296296,2.3354697457107845,ty,KS-S05-RD_atyepe_180_2.wav
1.6228076105442175,1.8617279734848484,ty,KS-S05-RD_atyepe_39_1.wav
1.7554481534090909,1.9447166064547206,ty,KS-S05-RD_atyepe_40_2.wav
1.5020684202637888,1.7055961538461537,l,KS-S06-CT_aleke_107_1.wav
1.7432415674603172,1.9166603535353532,l,KS-S06-CT_aleke_108_2.wav
1.5526874310154524,1.7240066773504272,l,KS-S06-CT_aleke_205_1.wav
1.6321405396174862,1.7810253676470587,l,KS-S06-CT_aleke_206_2.wav
1.9277749830623303,2.0683526188085675,l,KS-S06-CT_aleke_75_1.wav
1.429201774691358,1.5641372626582277,l,KS-S06-CT_aleke_76_2.wav
1.4922042297979796,1.6570986058897241,l,KS-S06-CT_aleme_145_1.wav
1.264424632352941,1.406260294117647,l,KS-S06-CT_aleme_147_2.wav
2.0860410714285713,2.2205966435185185,l,KS-S06-CT_aleme_148_3.wav
1.5888383333333331,1.7542320075757574,l,KS-S06-CT_aleme_223_1.wav
1.775520440251572,1.925113703051643,l,KS-S06-CT_aleme_224_2.wav
1.7168638888888887,1.9467090517241377,l,KS-S06-CT_aleme_25_1.wav
1.9859166666666663,2.1706630067567567,l,KS-S06-CT_aleme_26_2.wav
2.115502906976744,2.245312990196078,lh,KS-S06-CT_alhekere_101_1.wav
1.7670780141843971,1.892629419191919,lh,KS-S06-CT_alhekere_102_2.wav
1.2861835266323023,1.415257195017182,lh,KS-S06-CT_alhekere_207_1.wav
1.5493394261006288,1.6820844702556539,lh,KS-S06-CT_alhekere_208_2.wav
1.4506215277777776,1.5959726080246912,lh,KS-S06-CT_alhekere_21_1.wav
1.5002788510101008,1.6735532407407407,lh,KS-S06-CT_alhekere_22_2.wav
1.6264716705607476,1.7879130140692638,ly,KS-S06-CT_Alyeke_137_1.wav
1.8850094696969697,2.0642078210382513,ly,KS-S06-CT_Alyeke_138_2.wav
1.6568109375,1.7810801982200646,ly,KS-S06-CT_Alyeke_215_1.wav
1.947376651422764,2.08890162037037,ly,KS-S06-CT_Alyeke_216_2.wav
1.8864284274193548,2.0763293055555554,ly,KS-S06-CT_Alyeke_43_1.wav
2.3159753556910565,2.488441427595628,ly,KS-S06-CT_Alyeke_44_2.wav
1.7409854166666665,1.9047066615226336,ly,KS-S06-CT_alyepe_31_1.wav
1.7788358477011492,1.9616140350877191,ly,KS-S06-CT_alyepe_32_2.wav
1.514591115900383,1.643270745798319,ly,KS-S06-CT_alyepe-n_201_1.wav
1.5124779605263157,1.6968218864468863,ly,KS-S06-CT_alyepe-n_202_2.wav
1.4985004844961238,1.6874247685185184,ly,KS-S06-CT_alyepe-tn_119_1.wav
1.5916269459706958,1.731589629120879,ly,KS-S06-CT_alyepe-tn_120_2.wav
1.4769151297814207,1.6705182079945797,n,KS-S06-CT_aname_12_1.wav
1.7146282327586204,1.9326143018018018,n,KS-S06-CT_aname_12b_2.wav
1.5584641596045197,1.7182927961847387,n,KS-S06-CT_aname_133_1.wav
1.8290052083333332,2.0384530396174863,n,KS-S06-CT_aname_134_2.wav
1.6125101785714284,1.7975281332020996,n,KS-S06-CT_aname_155_1.wav
1.877669569672131,2.028892663043478,n,KS-S06-CT_aname_156_2.wav
2.0156030890804595,2.1216160714285714,n,KS-S06-CT_anenganenye_221_1.wav
1.2976617063492062,1.4095447014435696,n,KS-S06-CT_anenganenye_222_2.wav
1.4629144345238094,1.5738752083333332,n,KS-S06-CT_anenganenye_77_1.wav
1.7369638480392156,1.8395907738095236,n,KS-S06-CT_anenganenye_78_2.wav
1.7870222457627116,1.8838263888888886,n,KS-S06-CT_anenganenye_94_1.wav
1.8723100961538461,2.001564872908623,nh,KS-S06-CT_anhamernarte_177_1.wav
1.5517792874396135,1.6691378580729166,nh,KS-S06-CT_anhamernarte_178_1.wav
1.8811588541666666,1.9583697916666665,nh,KS-S06-CT_anhamernarte_57_1.wav
1.7415893640350875,1.884860392371234,nh,KS-S06-CT_anhamernarte_97_1.wav
1.6626440548780488,1.761133942610063,nh,KS-S06-CT_anhamernarte-t_59_2.wav
1.446046493902439,1.5282176195090438,nh,KS-S06-CT_anhamernarte-t_60_3.wav
1.5856897644927535,1.7208009119812584,nh,KS-S06-CT_anhaperte_105_1.wav
